cycle,elapsed_s,sensor1_id,sensor1_grams,sensor2_id,sensor2_grams,total_weight_1_2,sensor1_raw_i32,sensor2_raw_i32
614,6.043784,1,-222.000000,2,-233.000000,-455.000000,-5061,-6092
615,6.053523,1,-222.000000,2,-233.000000,-455.000000,-5061,-6092
616,6.062713,1,-408.000000,2,-233.000000,-641.000000,-5247,-6092
617,6.072962,1,-408.000000,2,-233.000000,-641.000000,-5247,-6092
618,6.082156,1,-408.000000,2,-233.000000,-641.000000,-5247,-6092
619,6.092554,1,-408.000000,2,-233.000000,-641.000000,-5247,-6092
620,6.102708,1,-408.000000,2,-233.000000,-641.000000,-5247,-6092
621,6.112247,1,-408.000000,2,-233.000000,-641.000000,-5247,-6092
622,6.121979,1,-408.000000,2,-233.000000,-641.000000,-5247,-6092
623,6.131504,1,-408.000000,2,-344.000000,-752.000000,-5247,-6203
624,6.140946,1,-408.000000,2,-344.000000,-752.000000,-5247,-6203
625,6.150673,1,-408.000000,2,-344.000000,-752.000000,-5247,-6203
626,6.160091,1,-609.000000,2,-344.000000,-953.000000,-5448,-6203
627,6.169404,1,-609.000000,2,-344.000000,-953.000000,-5448,-6203
628,6.178889,1,-609.000000,2,-344.000000,-953.000000,-5448,-6203
629,6.188324,1,-609.000000,2,-344.000000,-953.000000,-5448,-6203
630,6.198468,1,-609.000000,2,-344.000000,-953.000000,-5448,-6203
631,6.208599,1,-609.000000,2,-344.000000,-953.000000,-5448,-6203
632,6.218421,1,-609.000000,2,-344.000000,-953.000000,-5448,-6203
633,6.228710,1,-609.000000,2,-344.000000,-953.000000,-5448,-6203
634,6.238211,1,-609.000000,2,-393.000000,-1002.000000,-5448,-6252
635,6.248330,1,-609.000000,2,-393.000000,-1002.000000,-5448,-6252
636,6.258139,1,-642.000000,2,-393.000000,-1035.000000,-5481,-6252
637,6.267870,1,-642.000000,2,-393.000000,-1035.000000,-5481,-6252
638,6.277810,1,-642.000000,2,-393.000000,-1035.000000,-5481,-6252
639,6.287651,1,-642.000000,2,-393.000000,-1035.000000,-5481,-6252
640,6.297408,1,-642.000000,2,-393.000000,-1035.000000,-5481,-6252
641,6.306418,1,-642.000000,2,-393.000000,-1035.000000,-5481,-6252
642,6.316395,1,-642.000000,2,-393.000000,-1035.000000,-5481,-6252
643,6.326516,1,-642.000000,2,-393.000000,-1035.000000,-5481,-6252
644,6.336590,1,-642.000000,2,-258.000000,-900.000000,-5481,-6117
645,6.346152,1,-642.000000,2,-258.000000,-900.000000,-5481,-6117
646,6.355298,1,-370.000000,2,-258.000000,-628.000000,-5209,-6117
647,6.365230,1,-370.000000,2,-258.000000,-628.000000,-5209,-6117
648,6.374926,1,-370.000000,2,-258.000000,-628.000000,-5209,-6117
649,6.384639,1,-370.000000,2,-258.000000,-628.000000,-5209,-6117
650,6.393629,1,-370.000000,2,-258.000000,-628.000000,-5209,-6117
651,6.403759,1,-370.000000,2,-258.000000,-628.000000,-5209,-6117
652,6.414492,1,-370.000000,2,-258.000000,-628.000000,-5209,-6117
653,6.424029,1,-370.000000,2,-258.000000,-628.000000,-5209,-6117
654,6.433724,1,-370.000000,2,-65.000000,-435.000000,-5209,-5924
655,6.443622,1,-370.000000,2,-65.000000,-435.000000,-5209,-5924
656,6.455152,1,-80.000000,2,-65.000000,-145.000000,-4919,-5924
657,6.465260,1,-80.000000,2,-65.000000,-145.000000,-4919,-5924
658,6.474793,1,-80.000000,2,-65.000000,-145.000000,-4919,-5924
659,6.484681,1,-80.000000,2,-65.000000,-145.000000,-4919,-5924
660,6.494894,1,-80.000000,2,-65.000000,-145.000000,-4919,-5924
661,6.505198,1,-80.000000,2,-65.000000,-145.000000,-4919,-5924
662,6.515256,1,-80.000000,2,-65.000000,-145.000000,-4919,-5924
663,6.524889,1,-80.000000,2,-65.000000,-145.000000,-4919,-5924
664,6.535625,1,-80.000000,2,-3.000000,-83.000000,-4919,-5862
665,6.545247,1,-80.000000,2,-3.000000,-83.000000,-4919,-5862
666,6.555389,1,-25.000000,2,-3.000000,-28.000000,-4864,-5862
667,6.565064,1,-25.000000,2,-3.000000,-28.000000,-4864,-5862
668,6.575121,1,-25.000000,2,-3.000000,-28.000000,-4864,-5862
669,6.584233,1,-25.000000,2,-3.000000,-28.000000,-4864,-5862
670,6.594178,1,-25.000000,2,-3.000000,-28.000000,-4864,-5862
671,6.603602,1,-25.000000,2,-3.000000,-28.000000,-4864,-5862
672,6.613888,1,-25.000000,2,-3.000000,-28.000000,-4864,-5862
673,6.623544,1,-25.000000,2,-3.000000,-28.000000,-4864,-5862
674,6.633315,1,-25.000000,2,-29.000000,-54.000000,-4864,-5888
675,6.643000,1,-25.000000,2,-29.000000,-54.000000,-4864,-5888
676,6.652202,1,-169.000000,2,-29.000000,-198.000000,-5008,-5888
677,6.661776,1,-169.000000,2,-29.000000,-198.000000,-5008,-5888
678,6.671676,1,-169.000000,2,-29.000000,-198.000000,-5008,-5888
679,6.681689,1,-169.000000,2,-29.000000,-198.000000,-5008,-5888
680,6.690806,1,-169.000000,2,-29.000000,-198.000000,-5008,-5888
681,6.700393,1,-169.000000,2,-29.000000,-198.000000,-5008,-5888
682,6.710470,1,-169.000000,2,-29.000000,-198.000000,-5008,-5888
683,6.719899,1,-169.000000,2,-29.000000,-198.000000,-5008,-5888
684,6.728699,1,-169.000000,2,-117.000000,-286.000000,-5008,-5976
685,6.738061,1,-169.000000,2,-117.000000,-286.000000,-5008,-5976
686,6.747488,1,-169.000000,2,-117.000000,-286.000000,-5008,-5976
687,6.757714,1,-633.000000,2,-117.000000,-750.000000,-5472,-5976
688,6.767231,1,-633.000000,2,-117.000000,-750.000000,-5472,-5976
689,6.776586,1,-633.000000,2,-117.000000,-750.000000,-5472,-5976
690,6.785948,1,-633.000000,2,-117.000000,-750.000000,-5472,-5976
691,6.795506,1,-633.000000,2,-117.000000,-750.000000,-5472,-5976
692,6.805547,1,-633.000000,2,-117.000000,-750.000000,-5472,-5976
693,6.814738,1,-633.000000,2,-117.000000,-750.000000,-5472,-5976
694,6.824670,1,-633.000000,2,-240.000000,-873.000000,-5472,-6099
695,6.834539,1,-633.000000,2,-240.000000,-873.000000,-5472,-6099
696,6.844449,1,-633.000000,2,-240.000000,-873.000000,-5472,-6099
697,6.853842,1,-1360.000000,2,-240.000000,-1600.000000,-6199,-6099
698,6.863713,1,-1360.000000,2,-240.000000,-1600.000000,-6199,-6099
699,6.873106,1,-1360.000000,2,-240.000000,-1600.000000,-6199,-6099
700,6.882115,1,-1360.000000,2,-240.000000,-1600.000000,-6199,-6099
701,6.891676,1,-1360.000000,2,-240.000000,-1600.000000,-6199,-6099
702,6.901243,1,-1360.000000,2,-240.000000,-1600.000000,-6199,-6099
703,6.910993,1,-1360.000000,2,-240.000000,-1600.000000,-6199,-6099
704,6.922162,1,-1360.000000,2,-325.000000,-1685.000000,-6199,-6184
705,6.931907,1,-1360.000000,2,-325.000000,-1685.000000,-6199,-6184
706,6.942262,1,-1360.000000,2,-325.000000,-1685.000000,-6199,-6184
707,6.952116,1,-1945.000000,2,-325.000000,-2270.000000,-6784,-6184
708,6.961184,1,-1945.000000,2,-325.000000,-2270.000000,-6784,-6184
709,6.971385,1,-1945.000000,2,-325.000000,-2270.000000,-6784,-6184
710,6.980820,1,-1945.000000,2,-325.000000,-2270.000000,-6784,-6184
711,6.990518,1,-1945.000000,2,-325.000000,-2270.000000,-6784,-6184
712,7.000729,1,-1945.000000,2,-325.000000,-2270.000000,-6784,-6184
713,7.010518,1,-1945.000000,2,-325.000000,-2270.000000,-6784,-6184
714,7.019626,1,-1945.000000,2,-327.000000,-2272.000000,-6784,-6186
715,7.029487,1,-1945.000000,2,-327.000000,-2272.000000,-6784,-6186
716,7.038957,1,-1945.000000,2,-327.000000,-2272.000000,-6784,-6186
717,7.048591,1,-2181.000000,2,-327.000000,-2508.000000,-7020,-6186
718,7.058677,1,-2181.000000,2,-327.000000,-2508.000000,-7020,-6186
719,7.067738,1,-2181.000000,2,-327.000000,-2508.000000,-7020,-6186
720,7.077690,1,-2181.000000,2,-327.000000,-2508.000000,-7020,-6186
721,7.087577,1,-2181.000000,2,-327.000000,-2508.000000,-7020,-6186
722,7.097839,1,-2181.000000,2,-327.000000,-2508.000000,-7020,-6186
723,7.107415,1,-2181.000000,2,-327.000000,-2508.000000,-7020,-6186
724,7.117138,1,-2181.000000,2,-327.000000,-2508.000000,-7020,-6186
725,7.127168,1,-2181.000000,2,-237.000000,-2418.000000,-7020,-6096
726,7.136349,1,-2181.000000,2,-237.000000,-2418.000000,-7020,-6096
727,7.146026,1,-2181.000000,2,-237.000000,-2418.000000,-7020,-6096
728,7.155771,1,-2016.000000,2,-237.000000,-2253.000000,-6855,-6096
729,7.164572,1,-2016.000000,2,-237.000000,-2253.000000,-6855,-6096
730,7.174446,1,-2016.000000,2,-237.000000,-2253.000000,-6855,-6096
731,7.184371,1,-2016.000000,2,-237.000000,-2253.000000,-6855,-6096
732,7.194820,1,-2016.000000,2,-237.000000,-2253.000000,-6855,-6096
733,7.204886,1,-2016.000000,2,-237.000000,-2253.000000,-6855,-6096
734,7.214421,1,-2016.000000,2,-237.000000,-2253.000000,-6855,-6096
735,7.223613,1,-2016.000000,2,-93.000000,-2109.000000,-6855,-5952
736,7.233907,1,-2016.000000,2,-93.000000,-2109.000000,-6855,-5952
737,7.243821,1,-2016.000000,2,-93.000000,-2109.000000,-6855,-5952
738,7.254017,1,-1443.000000,2,-93.000000,-1536.000000,-6282,-5952
739,7.263309,1,-1443.000000,2,-93.000000,-1536.000000,-6282,-5952
740,7.273648,1,-1443.000000,2,-93.000000,-1536.000000,-6282,-5952
741,7.284221,1,-1443.000000,2,-93.000000,-1536.000000,-6282,-5952
742,7.295211,1,-1443.000000,2,-93.000000,-1536.000000,-6282,-5952
743,7.305561,1,-1443.000000,2,-93.000000,-1536.000000,-6282,-5952
744,7.316006,1,-1443.000000,2,11.000000,-1432.000000,-6282,-5848
745,7.325085,1,-1443.000000,2,11.000000,-1432.000000,-6282,-5848
746,7.335280,1,-1443.000000,2,11.000000,-1432.000000,-6282,-5848
747,7.345873,1,-731.000000,2,11.000000,-720.000000,-5570,-5848
748,7.354865,1,-731.000000,2,11.000000,-720.000000,-5570,-5848
749,7.364983,1,-731.000000,2,11.000000,-720.000000,-5570,-5848
750,7.374537,1,-731.000000,2,11.000000,-720.000000,-5570,-5848
751,7.384361,1,-731.000000,2,11.000000,-720.000000,-5570,-5848
752,7.394209,1,-731.000000,2,11.000000,-720.000000,-5570,-5848
753,7.405031,1,-731.000000,2,11.000000,-720.000000,-5570,-5848
754,7.415141,1,-731.000000,2,26.000000,-705.000000,-5570,-5833
755,7.425268,1,-731.000000,2,26.000000,-705.000000,-5570,-5833
756,7.435548,1,-731.000000,2,26.000000,-705.000000,-5570,-5833
757,7.444752,1,-225.000000,2,26.000000,-199.000000,-5064,-5833
758,7.455073,1,-225.000000,2,26.000000,-199.000000,-5064,-5833
759,7.464629,1,-225.000000,2,26.000000,-199.000000,-5064,-5833
760,7.474505,1,-225.000000,2,26.000000,-199.000000,-5064,-5833
761,7.484511,1,-225.000000,2,26.000000,-199.000000,-5064,-5833
762,7.494099,1,-225.000000,2,26.000000,-199.000000,-5064,-5833
763,7.503714,1,-225.000000,2,26.000000,-199.000000,-5064,-5833
764,7.515021,1,-225.000000,2,5.000000,-220.000000,-5064,-5854
765,7.523987,1,-225.000000,2,5.000000,-220.000000,-5064,-5854
766,7.534354,1,-225.000000,2,5.000000,-220.000000,-5064,-5854
767,7.544214,1,-32.000000,2,5.000000,-27.000000,-4871,-5854
768,7.553789,1,-32.000000,2,5.000000,-27.000000,-4871,-5854
769,7.563198,1,-32.000000,2,5.000000,-27.000000,-4871,-5854
770,7.573096,1,-32.000000,2,5.000000,-27.000000,-4871,-5854
771,7.582985,1,-32.000000,2,5.000000,-27.000000,-4871,-5854
772,7.593327,1,-32.000000,2,5.000000,-27.000000,-4871,-5854
773,7.602522,1,-32.000000,2,5.000000,-27.000000,-4871,-5854
774,7.613285,1,-32.000000,2,-1.000000,-33.000000,-4871,-5860
775,7.623171,1,-32.000000,2,-1.000000,-33.000000,-4871,-5860
776,7.632402,1,-32.000000,2,-1.000000,-33.000000,-4871,-5860
777,7.643501,1,-1.000000,2,-1.000000,-2.000000,-4840,-5860
778,7.652590,1,-1.000000,2,-1.000000,-2.000000,-4840,-5860
779,7.663228,1,-1.000000,2,-1.000000,-2.000000,-4840,-5860
780,7.671462,1,-1.000000,2,-1.000000,-2.000000,-4840,-5860
781,7.679259,1,-1.000000,2,-1.000000,-2.000000,-4840,-5860
782,7.688084,1,-1.000000,2,-1.000000,-2.000000,-4840,-5860
783,7.696878,1,-1.000000,2,-1.000000,-2.000000,-4840,-5860
784,7.705694,1,-1.000000,2,-1.000000,-2.000000,-4840,-5860
785,7.715431,1,-1.000000,2,-1.000000,-2.000000,-4840,-5860
786,7.725083,1,-1.000000,2,-1.000000,-2.000000,-4840,-5860
787,7.734908,1,-1.000000,2,-1.000000,-2.000000,-4840,-5860
788,7.745115,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
789,7.754552,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
790,7.764409,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
791,7.774700,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
792,7.784317,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
793,7.793784,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
794,7.802825,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
795,7.812125,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
796,7.821676,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
797,7.831271,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
798,7.840946,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
799,7.850519,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
800,7.860027,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
801,7.869023,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
802,7.878894,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
803,7.887866,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
804,7.897581,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
805,7.907171,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
806,7.916719,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
807,7.925993,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
808,7.935769,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
809,7.945186,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
810,7.954291,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
811,7.963920,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
812,7.973326,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
813,7.982922,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
814,7.992336,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
815,8.001958,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
816,8.011104,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
817,8.020751,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
818,8.030338,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
819,8.039832,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
820,8.048804,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
821,8.057854,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
822,8.067379,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
823,8.076927,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
824,8.086145,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
825,8.095917,1,0.000000,2,-1.000000,-1.000000,-4839,-5860
826,8.105745,1,0.000000,2,0.000000,0.000000,-4839,-5859
827,8.115442,1,0.000000,2,0.000000,0.000000,-4839,-5859
828,8.125328,1,0.000000,2,0.000000,0.000000,-4839,-5859
829,8.135267,1,0.000000,2,0.000000,0.000000,-4839,-5859
830,8.145226,1,-47.000000,2,0.000000,-47.000000,-4886,-5859
831,8.154368,1,-47.000000,2,0.000000,-47.000000,-4886,-5859
832,8.164326,1,-47.000000,2,0.000000,-47.000000,-4886,-5859
833,8.174240,1,-47.000000,2,0.000000,-47.000000,-4886,-5859
834,8.183734,1,-47.000000,2,0.000000,-47.000000,-4886,-5859
835,8.193101,1,-47.000000,2,0.000000,-47.000000,-4886,-5859
836,8.202422,1,-47.000000,2,0.000000,-47.000000,-4886,-5859
837,8.212251,1,-47.000000,2,-6.000000,-53.000000,-4886,-5865
838,8.221204,1,-47.000000,2,-6.000000,-53.000000,-4886,-5865
839,8.230940,1,-47.000000,2,-6.000000,-53.000000,-4886,-5865
840,8.240848,1,-308.000000,2,-6.000000,-314.000000,-5147,-5865
841,8.250448,1,-308.000000,2,-6.000000,-314.000000,-5147,-5865
842,8.260319,1,-308.000000,2,-6.000000,-314.000000,-5147,-5865
843,8.269300,1,-308.000000,2,-6.000000,-314.000000,-5147,-5865
844,8.278213,1,-308.000000,2,-6.000000,-314.000000,-5147,-5865
845,8.287547,1,-308.000000,2,-6.000000,-314.000000,-5147,-5865
846,8.296906,1,-308.000000,2,-6.000000,-314.000000,-5147,-5865
847,8.306785,1,-308.000000,2,-6.000000,-314.000000,-5147,-5865
848,8.316671,1,-308.000000,2,-7.000000,-315.000000,-5147,-5866
849,8.326132,1,-308.000000,2,-7.000000,-315.000000,-5147,-5866
850,8.335360,1,-748.000000,2,-7.000000,-755.000000,-5587,-5866
851,8.344818,1,-748.000000,2,-7.000000,-755.000000,-5587,-5866
852,8.354252,1,-748.000000,2,-7.000000,-755.000000,-5587,-5866
853,8.364039,1,-748.000000,2,-7.000000,-755.000000,-5587,-5866
854,8.373310,1,-748.000000,2,-7.000000,-755.000000,-5587,-5866
855,8.383018,1,-748.000000,2,-7.000000,-755.000000,-5587,-5866
856,8.392841,1,-748.000000,2,-7.000000,-755.000000,-5587,-5866
857,8.402303,1,-748.000000,2,-22.000000,-770.000000,-5587,-5881
858,8.411851,1,-748.000000,2,-22.000000,-770.000000,-5587,-5881
859,8.421602,1,-748.000000,2,-22.000000,-770.000000,-5587,-5881
860,8.431106,1,-748.000000,2,-22.000000,-770.000000,-5587,-5881
861,8.440217,1,-1310.000000,2,-22.000000,-1332.000000,-6149,-5881
862,8.450234,1,-1310.000000,2,-22.000000,-1332.000000,-6149,-5881
863,8.460175,1,-1310.000000,2,-22.000000,-1332.000000,-6149,-5881
864,8.470229,1,-1310.000000,2,-22.000000,-1332.000000,-6149,-5881
865,8.479285,1,-1310.000000,2,-22.000000,-1332.000000,-6149,-5881
866,8.488869,1,-1310.000000,2,-22.000000,-1332.000000,-6149,-5881
867,8.498187,1,-1310.000000,2,-22.000000,-1332.000000,-6149,-5881
868,8.507575,1,-1310.000000,2,-57.000000,-1367.000000,-6149,-5916
869,8.517123,1,-1310.000000,2,-57.000000,-1367.000000,-6149,-5916
870,8.526505,1,-1310.000000,2,-57.000000,-1367.000000,-6149,-5916
871,8.536951,1,-1839.000000,2,-57.000000,-1896.000000,-6678,-5916
872,8.547051,1,-1839.000000,2,-57.000000,-1896.000000,-6678,-5916
873,8.556037,1,-1839.000000,2,-57.000000,-1896.000000,-6678,-5916
874,8.565089,1,-1839.000000,2,-57.000000,-1896.000000,-6678,-5916
875,8.575087,1,-1839.000000,2,-57.000000,-1896.000000,-6678,-5916
876,8.585053,1,-1839.000000,2,-57.000000,-1896.000000,-6678,-5916
877,8.594593,1,-1839.000000,2,-57.000000,-1896.000000,-6678,-5916
878,8.604556,1,-1839.000000,2,-89.000000,-1928.000000,-6678,-5948
879,8.614329,1,-1839.000000,2,-89.000000,-1928.000000,-6678,-5948
880,8.623677,1,-1839.000000,2,-89.000000,-1928.000000,-6678,-5948
881,8.634197,1,-2218.000000,2,-89.000000,-2307.000000,-7057,-5948
882,8.643736,1,-2218.000000,2,-89.000000,-2307.000000,-7057,-5948
883,8.652673,1,-2218.000000,2,-89.000000,-2307.000000,-7057,-5948
884,8.662679,1,-2218.000000,2,-89.000000,-2307.000000,-7057,-5948
885,8.671519,1,-2218.000000,2,-89.000000,-2307.000000,-7057,-5948
886,8.681410,1,-2218.000000,2,-89.000000,-2307.000000,-7057,-5948
887,8.690797,1,-2218.000000,2,-89.000000,-2307.000000,-7057,-5948
888,8.700752,1,-2218.000000,2,-134.000000,-2352.000000,-7057,-5993
889,8.710419,1,-2218.000000,2,-134.000000,-2352.000000,-7057,-5993
890,8.720377,1,-2218.000000,2,-134.000000,-2352.000000,-7057,-5993
891,8.729881,1,-2218.000000,2,-134.000000,-2352.000000,-7057,-5993
892,8.739826,1,-2610.000000,2,-134.000000,-2744.000000,-7449,-5993
893,8.749399,1,-2610.000000,2,-134.000000,-2744.000000,-7449,-5993
894,8.758919,1,-2610.000000,2,-134.000000,-2744.000000,-7449,-5993
895,8.767776,1,-2610.000000,2,-134.000000,-2744.000000,-7449,-5993
896,8.777340,1,-2610.000000,2,-134.000000,-2744.000000,-7449,-5993
897,8.786835,1,-2610.000000,2,-134.000000,-2744.000000,-7449,-5993
898,8.797630,1,-2610.000000,2,-196.000000,-2806.000000,-7449,-6055
899,8.807109,1,-2610.000000,2,-196.000000,-2806.000000,-7449,-6055
900,8.816267,1,-2610.000000,2,-196.000000,-2806.000000,-7449,-6055
901,8.825816,1,-2610.000000,2,-196.000000,-2806.000000,-7449,-6055
902,8.835816,1,-2980.000000,2,-196.000000,-3176.000000,-7819,-6055
903,8.844989,1,-2980.000000,2,-196.000000,-3176.000000,-7819,-6055
904,8.853842,1,-2980.000000,2,-196.000000,-3176.000000,-7819,-6055
905,8.863401,1,-2980.000000,2,-196.000000,-3176.000000,-7819,-6055
906,8.872947,1,-2980.000000,2,-196.000000,-3176.000000,-7819,-6055
907,8.881910,1,-2980.000000,2,-196.000000,-3176.000000,-7819,-6055
908,8.891726,1,-2980.000000,2,-196.000000,-3176.000000,-7819,-6055
909,8.900974,1,-2980.000000,2,-272.000000,-3252.000000,-7819,-6131
910,8.910395,1,-2980.000000,2,-272.000000,-3252.000000,-7819,-6131
911,8.919848,1,-2980.000000,2,-272.000000,-3252.000000,-7819,-6131
912,8.931017,1,-3299.000000,2,-272.000000,-3571.000000,-8138,-6131
913,8.940753,1,-3299.000000,2,-272.000000,-3571.000000,-8138,-6131
914,8.950808,1,-3299.000000,2,-272.000000,-3571.000000,-8138,-6131
915,8.960289,1,-3299.000000,2,-272.000000,-3571.000000,-8138,-6131
916,8.969844,1,-3299.000000,2,-272.000000,-3571.000000,-8138,-6131
917,8.978841,1,-3299.000000,2,-272.000000,-3571.000000,-8138,-6131
918,8.988313,1,-3299.000000,2,-272.000000,-3571.000000,-8138,-6131
919,8.997989,1,-3299.000000,2,-374.000000,-3673.000000,-8138,-6233
920,9.007682,1,-3299.000000,2,-374.000000,-3673.000000,-8138,-6233
921,9.017217,1,-3299.000000,2,-374.000000,-3673.000000,-8138,-6233
922,9.026774,1,-3299.000000,2,-374.000000,-3673.000000,-8138,-6233
923,9.036068,1,-3633.000000,2,-374.000000,-4007.000000,-8472,-6233
924,9.046071,1,-3633.000000,2,-374.000000,-4007.000000,-8472,-6233
925,9.056127,1,-3633.000000,2,-374.000000,-4007.000000,-8472,-6233
926,9.065901,1,-3633.000000,2,-374.000000,-4007.000000,-8472,-6233
927,9.075848,1,-3633.000000,2,-374.000000,-4007.000000,-8472,-6233
928,9.085919,1,-3633.000000,2,-374.000000,-4007.000000,-8472,-6233
929,9.095270,1,-3633.000000,2,-483.000000,-4116.000000,-8472,-6342
930,9.105156,1,-3633.000000,2,-483.000000,-4116.000000,-8472,-6342
931,9.114601,1,-3633.000000,2,-483.000000,-4116.000000,-8472,-6342
932,9.124407,1,-3633.000000,2,-483.000000,-4116.000000,-8472,-6342
933,9.134198,1,-3879.000000,2,-483.000000,-4362.000000,-8718,-6342
934,9.143523,1,-3879.000000,2,-483.000000,-4362.000000,-8718,-6342
935,9.153522,1,-3879.000000,2,-483.000000,-4362.000000,-8718,-6342
936,9.163233,1,-3879.000000,2,-483.000000,-4362.000000,-8718,-6342
937,9.172489,1,-3879.000000,2,-483.000000,-4362.000000,-8718,-6342
938,9.181894,1,-3879.000000,2,-483.000000,-4362.000000,-8718,-6342
939,9.192384,1,-3879.000000,2,-547.000000,-4426.000000,-8718,-6406
940,9.202057,1,-3879.000000,2,-547.000000,-4426.000000,-8718,-6406
941,9.211314,1,-3879.000000,2,-547.000000,-4426.000000,-8718,-6406
942,9.221068,1,-3879.000000,2,-547.000000,-4426.000000,-8718,-6406
943,9.230110,1,-3939.000000,2,-547.000000,-4486.000000,-8778,-6406
944,9.239796,1,-3939.000000,2,-547.000000,-4486.000000,-8778,-6406
945,9.249274,1,-3939.000000,2,-547.000000,-4486.000000,-8778,-6406
946,9.259222,1,-3939.000000,2,-547.000000,-4486.000000,-8778,-6406
947,9.269122,1,-3939.000000,2,-547.000000,-4486.000000,-8778,-6406
948,9.278646,1,-3939.000000,2,-547.000000,-4486.000000,-8778,-6406
949,9.288662,1,-3939.000000,2,-547.000000,-4486.000000,-8778,-6406
950,9.298204,1,-3939.000000,2,-553.000000,-4492.000000,-8778,-6412
951,9.307697,1,-3939.000000,2,-553.000000,-4492.000000,-8778,-6412
952,9.317555,1,-3939.000000,2,-553.000000,-4492.000000,-8778,-6412
953,9.327119,1,-3789.000000,2,-553.000000,-4342.000000,-8628,-6412
954,9.336019,1,-3789.000000,2,-553.000000,-4342.000000,-8628,-6412
955,9.346143,1,-3789.000000,2,-553.000000,-4342.000000,-8628,-6412
956,9.356206,1,-3789.000000,2,-553.000000,-4342.000000,-8628,-6412
957,9.365726,1,-3789.000000,2,-553.000000,-4342.000000,-8628,-6412
958,9.375667,1,-3789.000000,2,-553.000000,-4342.000000,-8628,-6412
959,9.385576,1,-3789.000000,2,-553.000000,-4342.000000,-8628,-6412
960,9.394853,1,-3789.000000,2,-514.000000,-4303.000000,-8628,-6373
961,9.404394,1,-3789.000000,2,-514.000000,-4303.000000,-8628,-6373
962,9.413529,1,-3789.000000,2,-514.000000,-4303.000000,-8628,-6373
963,9.422464,1,-3789.000000,2,-514.000000,-4303.000000,-8628,-6373
964,9.432451,1,-3282.000000,2,-514.000000,-3796.000000,-8121,-6373
965,9.442226,1,-3282.000000,2,-514.000000,-3796.000000,-8121,-6373
966,9.451588,1,-3282.000000,2,-514.000000,-3796.000000,-8121,-6373
967,9.460719,1,-3282.000000,2,-514.000000,-3796.000000,-8121,-6373
968,9.469955,1,-3282.000000,2,-514.000000,-3796.000000,-8121,-6373
969,9.479325,1,-3282.000000,2,-514.000000,-3796.000000,-8121,-6373
970,9.488276,1,-3282.000000,2,-404.000000,-3686.000000,-8121,-6263
971,9.498274,1,-3282.000000,2,-404.000000,-3686.000000,-8121,-6263
972,9.507716,1,-3282.000000,2,-404.000000,-3686.000000,-8121,-6263
973,9.517369,1,-3282.000000,2,-404.000000,-3686.000000,-8121,-6263
974,9.526915,1,-2362.000000,2,-404.000000,-2766.000000,-7201,-6263
975,9.536347,1,-2362.000000,2,-404.000000,-2766.000000,-7201,-6263
976,9.546501,1,-2362.000000,2,-404.000000,-2766.000000,-7201,-6263
977,9.556585,1,-2362.000000,2,-404.000000,-2766.000000,-7201,-6263
978,9.566793,1,-2362.000000,2,-404.000000,-2766.000000,-7201,-6263
979,9.576124,1,-2362.000000,2,-404.000000,-2766.000000,-7201,-6263
980,9.587202,1,-2362.000000,2,-221.000000,-2583.000000,-7201,-6080
981,9.597004,1,-2362.000000,2,-221.000000,-2583.000000,-7201,-6080
982,9.606946,1,-2362.000000,2,-221.000000,-2583.000000,-7201,-6080
